VID,"Device Code",Imei,"Model GPS",Cellnumber,"Company GROUP",Devicetime,Servertime,"Last Location",Comment
511077,101,352848026366084,FM-32,08553206582,511:{10},"2021-07-13 08:56:49.121","2021-07-13 08:56:58.531",Update,
211002,B-9670-UEW,867060035288519,FM-36,081514016080,211:{1},"2021-07-13 08:59:10","2021-07-13 08:59:26.285",Update,
511029,A02,352848026210647,FM-32,08553210939,511:{11},"2021-07-13 08:52:41.311","2021-07-13 08:53:03.924",Update,
309014,L-8076-Z,352848022876748,FM-32,08553204614,309:{2},"2021-07-13 09:00:04.941","2021-07-13 09:00:22.458",Update,
205006,L-9636-H,356307045968558,FM-1200,08158171418,205:{1},"2021-07-13 08:59:41.41","2021-07-13 08:59:55.948",Update,
511096,190,352093080145617,FMA,08553206619,511:{6},"2021-07-13 08:54:19","2021-07-13 08:54:32.624",Update,
516004,"TM 26",356173062949768,FM-1202+J,08158131067,516:{1}," null"," null"," Tidak ada data di RAW"
309040,B-9431-Y,357454075082238,FM-32,081132264119,309:{7},"2021-07-13 08:36:04","2021-07-13 08:36:24.09",Update,
349002,L-9969-WB,352093082634428,FM-32,081514008440,349:{1},"2021-07-13 07:40:07","2021-07-13 07:40:27.999",Update,
511102,L-02,356307047690150,FM-1200,08553206613,511:{14},"2021-07-13 09:00:31","2021-07-13 09:00:47.377",Update,
217002,L-9957-UI,867060031233220,FM-36,081513701423,217:{0},"2021-07-13 08:57:04","2021-07-13 08:57:26.376",Update,
399003,S-8402-SB,867060031253194,FM-36,081132275073,399:{0},"2021-07-13 08:50:10","2021-07-13 08:50:35.832",Update,
385009,L-9751-T,356307048763220,FM-1202+J,08164298114,385:{1},"2021-07-13 08:44:50.83","2021-07-13 08:45:07.18",Update,
511059,151,352848026180162,FM-32,08553210969,511:{6},"2021-07-13 08:57:34.441","2021-07-13 08:57:48.338",Update,
217004,L-9959-UI,867060031243740,FM-36,081513701433,217:{0},"2021-07-13 08:58:48","2021-07-13 08:59:14.428",Update,
511150,253,357454073081828,FM-1202,081519764785,511:{3},"2021-07-13 08:57:19","2021-07-13 08:57:32.361",Update,
319004,L-9556-WA,352094089404369,FMA,081132242048,319:{1},"2021-07-13 08:56:02","2021-07-13 08:56:13.857",Update,
547004,W-8664-UA,352093083268374,FMA,081513701450,547:{1},"2021-07-13 08:43:55","2021-07-13 08:46:50.33",Update,
541009,PC200-05,356173063737782,FM-1200,08158321044,541:{3}," null"," null"," Tidak ada data di RAW"
21001,L-75564-V,352848023145101,FMA,08553201853,21:{1}," null"," null"," Tidak ada data di RAW"
31201,L-1472-VO,352093083125426,FMA,081514008272,31:{37}," null"," null"," Tidak ada data di RAW"
395005,"BIS. 5 EA-7359-A",357454075063295,FM-1202,081519764552,2:{0}," null"," null"," Tidak ada data di RAW"
511097,97,352848026185732,FM-32,08553206620,511:{12},"2021-06-28 08:59:26.491","2021-06-28 08:59:37.576","CPU Reset Recomendation","RW 05 - Tandes - Tandes"
397006,W-1575-RL,357454076236858,FM-1202,081514388981,397:{1}," null"," null"," Tidak ada data di RAW"
395007,"BIS. 7 EA-7382-A",357454076230513,FM-1202,08155256874,2:{0}," null"," null"," Tidak ada data di RAW"
511181,276,867060034763553,FM-36,081514017963,511:{0;1;10},"2021-06-28 08:50:43","2021-07-01 09:01:12.11","CPU Reset Recomendation","Serangan - Denpasar - Bali"
516010,"TB 05",356173062908038,FM-1202+J,081542002601,516:{1}," null"," null"," Tidak ada data di RAW"
397003,AG-8500-VF,357454076229358,FM-1202,081514388995,397:{1}," null"," null"," Tidak ada data di RAW"
501014,E91(B),356173066134193,FM-32,08553201834,501:{14}," null"," null"," Tidak ada data di RAW"
511158,L-03,357454076233137,FM-1202,081514007455,511:{0;9}," null"," null"," Tidak ada data di RAW"
541007,D31P-03,356173063741339,FM-1202,08158320837,541:{2}," null"," null"," Tidak ada data di RAW"
389001,"G 27",356173061972027,FM-1202+J,081515242594,389:{1}," null"," null"," Tidak ada data di RAW"
501043,C2505,356173061758772,FM-1202+J,08164283048,501:{8},"2021-05-04 02:35:45.2","2021-05-04 02:36:44.387","CPU Reset Recomendation","Pergudangan Bumi Maspion - Romokalisari - Benowo"
393006,TONY(L-9665-F),352094088728115,FM-1202+J,081542002632,393:{0},"2021-07-12 10:18:55","2021-07-12 10:24:35.988","CPU Reset Recomendation","RW 07 - Tambaksari - Tambaksari"
516003,"TM 17",356173062946145,FM-1202+J,08158131066,516:{1}," null"," null"," Tidak ada data di RAW"
541060,F3-14,352094088549859,FMA,081514007255,541:{4}," null"," null"," Tidak ada data di RAW"
375009,H-07,356173066168183,FM-1202+J,081515272909,375:{1}," null"," null"," Tidak ada data di RAW"
205013,L-9452-K,352848029683675,FM-42,085851201370,205:{1}," null"," null"," Tidak ada data di RAW"
205005,L-9649-J,352848027651591,FM-42,085851201362,205:{1}," null"," null"," Tidak ada data di RAW"
389003,"GO 7",356173061694217,FM-1202+J,081515274643,389:{1}," null"," null"," Tidak ada data di RAW"
511110,172,356173062947945,FM-1202,081514389079,511:{4},"2021-06-05 09:52:48","2021-06-05 09:53:04.389","CPU Reset Recomendation","RW 05 - Tandes - Tandes"
511179,C.15,352093082558213,FMA,081514008498,511:{1},"2021-07-12 00:11:08","2021-07-12 00:11:26.33","CPU Reset Recomendation","Kalianget Timur - Sumenep - Jawa Timur"
521006,Lasiman,356173065758752,FM-1202,08551838407,521:{1}," null"," null"," Tidak ada data di RAW"
511026,159,352848026089157,FM-32,08553210936,511:{2},"2021-07-13 09:00:44.271","2021-07-13 09:01:25.852",Update,
387001,"PAMP-01 ",356173061489592,FM-1202+J,081515274612,387:{1}," null"," null"," Tidak ada data di RAW"
511143,115,357454073126359,FM-1202,081519764484,511:{5}," null"," null"," Tidak ada data di RAW"
511183,C.16,867060034763447,FM-36,081514012958,511:{1},"2021-06-11 08:45:09","2021-06-11 08:45:32.048","CPU Reset Recomendation","Driyorejo - Gresik - Jawa Timur"
511030,82,352848026236659,FM-32,08553210940,511:{3}," null"," null"," Tidak ada data di RAW"
516006,"TB 06",356173062959700,FM-1202+J,081542001789,516:{1}," null"," null"," Tidak ada data di RAW"
511058,132,352848026188082,FM-32,08553210968,511:{6}," null"," null"," Tidak ada data di RAW"
541019,SL-02,357454072897448,FM-1202,08158321956,541:{5},"2021-07-13 06:50:35","2021-07-13 07:04:27.979",Update,
393002,SUNAR(L-9267-VJ),352094086292700,FM-1202+J,081542002612,393:{0},"2021-07-13 09:03:23","2021-07-13 09:04:04.942",Update,
521007,D65,352848027645312,FM-42,081553914287,521:{2}," null"," null"," Tidak ada data di RAW"
501022,E08,352848026180568,FM-32,08553201842,501:{3}," null"," null"," Tidak ada data di RAW"
521009,Yoyon,352848029430713,FM-42,081553914289,521:{1;2}," null"," null"," Tidak ada data di RAW"
521014,"PC78 GALEO",352848023068154,FM-42,081553914294,521:{2}," null"," null"," Tidak ada data di RAW"
541052,F10-2,352094089192196,FMA,081514020162,541:{4}," null"," null"," Tidak ada data di RAW"
511081,C.03,356173062949719,FM-32,08553206601,511:{13},"2021-07-12 07:35:00","2021-07-12 07:35:21.464","CPU Reset Recomendation","Java Integrated Industrial and Port Estate - Manyarsidorukun - Gresik"
521016,"SELF LOADER MINI",356307048762560,FM-1202+J,081515270740,521:{1}," null"," null"," Tidak ada data di RAW"
543002,L-8127-SG,356173062767558,FM-1200,081574085614,543:{1}," null"," null"," Tidak ada data di RAW"
511042,59,352848026159281,FM-32,08553210952,511:{8},"2021-05-25 02:40:53.82","2021-05-25 02:41:31.901","CPU Reset Recomendation","RW 05 - Tandes - Tandes"
375001,B-10,356307047601405,FM-1202+J,081553470423,375:{1}," null"," null"," Tidak ada data di RAW"
375001,B-10,356307048828973,FM-1202+J,081553470423,375:{1},"2021-07-13 01:52:16.51","2021-07-13 01:57:48.009",Update,
511057,189,352848026183653,FM-32,08553210967,511:{6},"2021-07-13 09:02:23.601","2021-07-13 09:02:44.984",Update,
511004,108,352848025275369,FM-32,08553210904,511:{2}," null"," null"," Tidak ada data di RAW"
345009,L-8655-US,356173066171781,FM-42,08553210384,345:{1},"2021-07-13 08:37:59.94","2021-07-13 08:38:03.708",Update,
309067,L-1779-MD,357454073179382,FM-1202,081519764742,309:{9},"2021-07-13 08:58:08","2021-07-13 08:58:27.138",Update,
309041,B-9774-TCI,352093083161108,FM-32,081132275064,309:{7},"2021-07-12 08:30:16","2021-07-12 08:31:35.958","CPU Reset Recomendation","Penjaringan - Penjaringan - Jakarta Utara"
353009,L-8680-UJ,352093083156694,FMA,081514008496,353:{1},"2021-07-13 03:37:11","2021-07-13 03:37:34.759",Update,
521011,Ambon,352848028831937,FM-32,081553914291,521:{1;2}," null"," null"," Tidak ada data di RAW"
393007,TOH(AL-9205-AH),356173062950006,FM-1202+J,081542002620,393:{0},"2021-07-13 08:51:35.07","2021-07-13 09:06:45.702",Update,
521002,Bani,352848027501754,FM-42,081553914282,521:{1;2}," null"," null"," Tidak ada data di RAW"
516011,DK-9531-JS,356307048774193,FM-1200,085851201339,516:{1}," null"," null"," Tidak ada data di RAW"
501038,L.8167.UU,356307048808280,FM-42,08553205588,501:{19},"2021-07-13 09:04:30","2021-07-13 09:04:45.15",Update,
511125,131,356173062883397,FM-1202,081542001659,511:{2}," null"," null"," Tidak ada data di RAW"
31151,L-1002-EK,356307048822471,FM-1202+J,081515246032,31:{30},"2021-07-13 07:51:38","2021-07-13 07:51:39.707",Update,
549002,Excavator-02,352093083277698,FMA,081133357620,549:{1}," null"," null"," Tidak ada data di RAW"
511027,96,356307048794498,FM-32,08553210937,511:{4}," null"," null"," Tidak ada data di RAW"
503022,"Kalmar 11",356307048761661,FM-32,08553206236,503:{4},"2021-07-13 07:55:17.49","2021-07-13 09:08:10.568",Update,
309031,H-1360-B,352848024120152,FM-32,08553204631,309:{6},"2021-02-10 02:02:29","2021-02-10 02:04:03","CPU Reset Recomendation","Kawasan Industri Candi - Ngaliyan - Semarang"
541027,P03,357454073255950,FM-1202,081519764475,541:{5},"2021-07-13 08:46:46","2021-07-13 08:57:30.842",Update,
541066,F5-13,352093082795237,FMA,081514007264,541:{4}," null"," null"," Tidak ada data di RAW"
511048,116,352848026183240,FM-32,081514007457,511:{5}," null"," null"," Tidak ada data di RAW"
345008,L-8994-UB,357454073120634,FM-42,08553210383,345:{2},"2021-07-13 09:05:45","2021-07-13 09:06:01.534",Update,
399006,S-3565-VE,352093082648154,FM-1202,081132275037,399:{0},"2021-07-12 14:08:38","2021-07-12 14:08:55.402","Battery Power Low (66,5945)","Pulorejo - Mojokerto - Jawa Timur"
397004,W-8553-NY,357454076237898,FM-1202,081514388983,397:{1},"2021-07-13 09:02:29","2021-07-13 09:07:56.854",Update,
511176,272,352093082716431,FMA,081514007583,511:{1},"2021-07-13 09:07:55","2021-07-13 09:07:58.078",Update,
511117,191,356307046420070,FM-1200,081553470250,511:{0;10},"2021-07-03 07:08:33","2021-07-03 07:11:13.697","CPU Reset Recomendation","RW 05 - Tandes - Tandes"
511091,83,352093080221806,FMA,08553206611,511:{12},"2021-07-13 08:58:31","2021-07-13 08:59:31.255",Update,
399009,,352093083268382,FM-1202,081132006556,399:{0},"2021-07-13 08:59:19","2021-07-13 08:59:36.968",Update,
511008,L-20,352848025187507,FM-32,08553210908,511:{0;2},"2021-07-13 08:17:24.671","2021-07-13 08:17:49.873",Update,
549001,Excavator-03,352093083271030,FMA,081133357607,549:{1}," null"," null"," Tidak ada data di RAW"
511032,95,352848026178455,FM-32,08553210942,511:{3}," null"," null"," Tidak ada data di RAW"
375010,K-09,356307048832108,FM-1202,08164298101,375:{1},"2021-07-09 05:55:48.06","2021-07-09 05:59:52.795","CPU Reset Recomendation","RW 01 - Asemrowo - Asemrowo"
516007,"TB 02",356173062964197,FM-1202+J,081542001782,516:{1},"2021-07-13 09:00:26.34","2021-07-13 09:05:54.023",Update,
355027,"T 06",356173066164034,FM-1202+J,081575098360,355:{2},"2021-06-30 05:57:06.29","2021-06-30 05:57:21.089","CPU Reset Recomendation","Indra Jaya Swastika - Asemrowo - Asemrowo"
309020,L-9996-AS,352094088248106,FM-32,08553204620,309:{4},"2021-07-13 08:40:19","2021-07-13 08:40:36.867",Update,
501037,"C 2510",356307045738019,FM-32,081132275045,501:{0;8},"2021-07-13 08:51:34","2021-07-13 08:51:36.951",Update,
319002,"L 9798 VJ",352094088550097,FMA,081132242055,319:{1},"2021-07-13 09:01:45","2021-07-13 09:01:56.975",Update,
213002,ABF1_R,352093082650127,FMA,081132275035,213:{0;1},"2021-07-13 08:54:08","2021-07-13 08:54:25.593",Update,
309069,L-9386-J,867060031264555,FM-36,081132020934,309:{9},"2021-07-13 09:07:31","2021-07-13 09:07:37.699",Update,
511161,L-12,352094089029513,FMA,081514389004,511:{0;4},"2021-07-08 03:07:10","2021-07-08 03:07:34.76","CPU Reset Recomendation","Driyorejo - Gresik - Jawa Timur"
511104,208,356173065868601,FM-32,08553210964,511:{0;2},"2021-07-13 08:55:26","2021-07-13 08:55:30.193",Update,
511139,L-08,356173063723246,FM-1200,08157612408,511:{14},"2021-07-13 08:57:54","2021-07-13 08:58:11.668",Update,
213007,CS3,352093083269133,FMA,081513701470,213:{0;1},"2021-07-13 08:46:46","2021-07-13 08:47:00.594",Update,
511086,114,356173066166930,FM-1200,08553211012,511:{5},"2021-07-13 09:07:54","2021-07-13 09:08:15.469",Update,
541026,F2.5-2,357454073253187,FM-1202,08158321865,541:{4},"2021-07-13 08:30:52","2021-07-13 08:36:29.814",Update,
541006,PC78-01,356173063740422,FM-1202,08158320878,541:{3}," null"," null"," Tidak ada data di RAW"
357011,"170 [W-9561-NB]",357454073090167,FM-1202,081519764508,357:{1},"2021-02-15 00:56:53","2021-02-15 00:57:08","CPU Reset Recomendation","Tambak Sawah - Waru - Sidoarjo"
215008,DR-8091-AJ,867060031212125,FM-36,081132006578,215:{0},"2021-07-13 09:08:03","2021-07-13 09:08:30.406",Update,
401001,L-9584-CD,867060031283696,FM-36,081513701386,401:{0},"2021-07-13 09:09:06","2021-07-13 09:09:25.401",Update,
521018,W-8083-UW,352094089366105,FMA,081514380734,521:{1},"2021-07-13 08:40:55","2021-07-13 08:41:20.09",Update,
501044,C2503,356173061693490,FM-1202+J,081542004457,501:{8},"2021-07-13 06:20:08","2021-07-13 06:26:24.603",Update,
319006,L-9668-VC,352848024113389,FM-32,081132218950,319:{1},"2021-07-13 09:04:29.67","2021-07-13 09:05:11.088",Update,
375007,L-02,356307048763519,FM-1202+J,08553206455,375:{1},"2021-07-13 09:08:27.48","2021-07-13 09:08:53.643",Update,
523028,"DX63- A",357454073162552,FM-1202,08113457228,523:{1;2},"2021-07-13 08:50:27","2021-07-13 08:50:41.793",Update,
501046,C2508,356173062949644,FM-1202+J,081514007598,501:{8},"2021-07-05 03:29:48.99","2021-07-05 03:30:02.447","CPU Reset Recomendation","Pergudangan Bumi Maspion - Romokalisari - Benowo"
319001,L-9367-BM,352094088253528,FMA,08553204831,319:{1},"2021-07-13 08:55:33","2021-07-13 08:55:48.052",Update,
511152,197,357454073084707,FM-1202,081519764721,511:{3},"2021-07-13 09:08:34","2021-07-13 09:08:57.621",Update,
213001,CS1,352093082639922,FMA,081513701480,213:{0;1},"2021-07-13 08:53:51","2021-07-13 08:54:04.962",Update,
355002,"T 36",352848029477268,FM-42,081553914212,355:{2},"2021-07-13 09:08:08.599","2021-07-13 09:08:25.93",Update,
309006,L-8129-YA,356307046142492,FM-32,08553204606,309:{1},"2021-07-13 05:53:00.83","2021-07-13 05:54:03.582",Update,
501008,E130,352093083273796,FM-42,08553210863,501:{12},"2021-07-13 08:50:57","2021-07-13 08:51:30.887",Update,
541033,F10-4,357454073121962,FM-1202,081519764485,541:{4},"2021-07-13 08:25:50","2021-07-13 08:26:12.094",Update,
213009,CS6,352093083278035,FMA,081513701468,213:{0;1},"2021-07-13 08:54:18","2021-07-13 08:54:32.706",Update,
345028,L-8690-UE,867060034780292,FM-36,081514008255,345:{1},"2021-07-07 23:02:14","2021-07-07 23:02:31.865","CPU Reset Recomendation","Jeruk Purut - Pasuruan - Jawa Timur"
511141,L-15,356173066154977,FM-1200,08158321139,511:{0;8},"2021-07-02 15:19:06","2021-07-02 15:19:23.553","CPU Reset Recomendation","RW 05 - Tandes - Tandes"
355003,"T 38",352848029422322,FM-42,081553914213,355:{2},"2021-07-13 09:08:55.161","2021-07-13 09:09:42.074",Update,
359001,L-1220-PB,356173062883579,FM-32,081514018559,359:{1}," null"," null"," Tidak ada data di RAW"
511007,52,352848025192580,FM-32,08553210907,511:{2},"2021-07-13 09:04:10.801","2021-07-13 09:04:29.971",Update,
309012,L-8942-B,352848022853374,FM-32,08553204612,309:{2},"2021-07-08 10:00:26.45","2021-07-08 10:00:59.116","CPU Reset Recomendation","Jeruk Purut - Pasuruan - Jawa Timur"
541029,F5-6,357454073418806,FM-1202,081519764473,541:{4},"2021-07-12 05:39:02","2021-07-12 05:43:45.103","CPU Reset Recomendation","Driyorejo - Gresik - Jawa Timur"
541013,MC55-02,357454072692401,FM-1202,081574085636,541:{1},"2021-07-13 09:06:08","2021-07-13 09:06:29.771",Update,
511144,L-8032-WN,357454073135673,FM-1202,085851201340,511:{9},"2021-07-13 09:08:34","2021-07-13 09:08:55.031",Update,
399001,S-8636-SB,867060031257591,FM-36,081132275071,399:{0},"2021-07-13 08:57:40","2021-07-13 08:58:15.932",Update,
211011,B-9047-UXV,864403041515603,FM-36,08551838459,211:{1},"2021-07-13 09:05:20","2021-07-13 09:05:42.547",Update,
205008,L-9893-K,356173066179909,FM-1200,085851201365,205:{1},"2021-07-13 09:06:33.43","2021-07-13 09:06:48.167",Update,
349004,L-9069-VV,352848026482097,FM-42,081514389097,349:{1},"2021-07-13 09:04:52.132","2021-07-13 09:05:27.416",Update,
365007,W-1344-QV,864403041519639,FM-36,08551838400,365:{2},"2021-07-13 08:52:58","2021-07-13 08:53:20.978",Update,
511122,54,356173061969163,FM-1202+J,081132275042,511:{0;10},"2021-07-13 09:04:28","2021-07-13 09:04:30.532",Update,
523009,PC75-C,352848029521941,FM-42,08113107117,523:{2},"2021-07-13 09:04:13.77","2021-07-13 09:06:38.024",Update,
511121,50,357454073090969,FM-1202+J,081519764535,511:{2},"2021-07-13 08:51:15","2021-07-13 08:55:58.87",Update,
541003,D31-04,356173063739861,FM-1200,08164298106,541:{2},"2021-07-13 08:27:46.69","2021-07-13 08:28:43.757",Update,
501015,e856,352848027925672,FM-32,08553201835,501:{2}," null"," null"," Tidak ada data di RAW"
541002,PC78-05,356173063741750,FM-1202,081574085639,541:{3},"2021-07-12 04:41:05.76","2021-07-12 04:54:11.412","CPU Reset Recomendation","Pusat Pergudangan Romokalisari - Romokalisari - Benowo"
369009,L-1912-TY,867060031276492,FM-36,081513701486,369:{1},"2021-07-13 08:48:32","2021-07-13 09:07:21.482",Update,
511088,A07,352093083114099,FMA,08553206608,511:{11},"2021-07-10 00:56:48","2021-07-10 00:56:51.503","Battery Power Low (66,2918)","Kesiman Petilan - Denpasar - Bali"
511124,56,356173062949180,FM-1202+J,081542004480,511:{2;10},"2021-07-13 08:41:34.47","2021-07-13 08:41:46.801",Update,
511124,56,356173062949180,FM-1202+J,081542004480,511:{2;10},"2021-07-13 08:41:34.47","2021-07-13 08:41:46.801",Update,
523023,PC50,356173061486721,FM-1202+J,08113390765,523:{2},"2021-07-13 09:01:16.8","2021-07-13 09:01:35.987",Update,
541068,MC25-05,352093082788224,FMA,081514007809,541:{1}," null"," null"," Tidak ada data di RAW"
319003,"L 8135 XL",352848024114841,FM-32,081132218955,319:{1},"2021-07-13 09:06:46.05","2021-07-13 09:07:22.418",Update,
309003,L-9876-AL,352848023056969,FM-32,08553204603,309:{1}," null"," null"," Tidak ada data di RAW"
541073,F5-10,352093082787077,FMA,081514007600,541:{4}," null"," null"," Tidak ada data di RAW"
511136,218,356173066166310,FM-1202,08157615896,511:{5},"2021-07-13 08:42:54.03","2021-07-13 08:43:10.365",Update,
541025,F7-9,357454072987637,FM-1202,081514007563,541:{4}," null"," null"," Tidak ada data di RAW"
369008,L-1462-VK,864403041514481,FM-36,081554100502,369:{1},"2021-07-13 09:05:48","2021-07-13 09:06:09.399",Update,
541067,F3-21,352093082997536,FMA,081514389084,541:{4}," null"," null"," Tidak ada data di RAW"
511060,195,352093083272095,FM-32,08553210970,511:{10},"2021-07-13 06:45:25","2021-07-13 06:45:39.73",Update,
511135,219,356173066157178,FM-1202,08157615781,511:{3},"2021-07-13 08:45:15.71","2021-07-13 08:45:18.715",Update,
511092,60,352093083278761,FM-32,08553206615,511:{11},"2021-07-13 07:42:32","2021-07-13 07:42:36.096",Update,
541020,MC25-01,357454072810607,FM-1202,08158321457,541:{1},"2021-07-13 08:52:03","2021-07-13 08:52:07.052",Update,
509001,RS1,352848022415190,FM-32,08553202960,509:{1},"2021-07-13 06:11:35.071","2021-07-13 06:12:51.917",Update,
369007,L-9611-NL,867060034754966,FM-36,08551838364,369:{1},"2021-07-13 09:10:05","2021-07-13 09:10:25.193",Update,
541046,SL-03,357454076236312,FM-1202,081553481862,541:{5},"2021-02-26 03:23:30","2021-02-26 03:26:36","CPU Reset Recomendation","Pusat Pergudangan Romokalisari - Romokalisari - Benowo"
511075,53,352848026367108,FM-32,08553206580,511:{10},"2021-07-13 09:06:53.74","2021-07-13 09:08:18.593",Update,
541048,F4-1,357454076233079,FM-1202,081519764591,541:{4}," null"," null"," Tidak ada data di RAW"
511037,C.11,356307045624334,FM-1202,08553210947,511:{13},"2021-06-25 06:12:06","2021-06-25 06:45:09.558","CPU Reset Recomendation","RW 05 - Tandes - Tandes"
511126,206,356173062857888,FM-1202+J,081584148387,511:{2},"2021-04-26 17:27:28","2021-04-27 01:36:31.232","CPU Reset Recomendation","Sumbersih - Blitar - Jawa Timur"
541034,MC25-03,357454073419218,FM-1202,081519764489,541:{1},"2021-06-18 05:06:32","2021-06-18 05:27:46.988","CPU Reset Recomendation","Romokalisari - Surabaya - Jawa Timur"
511130,57,356173062948935,FM-1202+J,081584148346,511:{11},"2021-07-13 09:04:56","2021-07-13 09:05:08.959",Update,
511120,178,356173062884361,FM-1202+J,08158131071,511:{6},"2021-07-13 09:07:15","2021-07-13 09:07:32.528",Update,
541016,MC55-03,352093082640037,FM-1202,081514007238,541:{1}," null"," null"," Tidak ada data di RAW"
511133,216,356173066168126,FM-1202,08158160181,511:{2},"2021-07-13 09:07:56.93","2021-07-13 09:08:15.114",Update,
511083,C.04,356173065870656,FM-32,08553206603,511:{13},"2021-06-10 10:59:39.16","2021-06-10 10:59:40.528","CPU Reset Recomendation","RW 05 - Tandes - Tandes"
511046,77,352094088273922,FM-32,08553210956,511:{5},"2021-06-14 12:31:34","2021-06-14 12:31:36.468","CPU Reset Recomendation","RW 03 - Gunung Anyar - Gunung Anyar"
365005,L-9279-UK,352093083263151,FM-1200,081514008485,365:{1},"2021-06-14 22:23:00","2021-06-14 22:23:14.482","Battery Power Low (66,0)","Industri Rungkut Sari - Tenggilis Mejoyo - Tenggilis Mejoyo"
511129,184,356173062950758,FM-1202+J,081542001812,511:{3},"2021-07-13 09:11:50","2021-07-13 09:12:08.518",Update,
511157,254,357454076231941,FM-1202,08155257458,511:{3},"2021-07-13 08:54:36","2021-07-13 08:54:54.772",Update,
399007,S-8526-SB,867060031256833,FM-36,081132006558,399:{0},"2021-07-13 08:56:15","2021-07-13 08:56:36.273",Update,
523003,R210-7A,357454073170068,FM-42,08113107112,523:{2},"2021-07-13 08:55:04","2021-07-13 08:55:50.501",Update,
213010,CHILLING_1,352093082787135,FMA,081513701466,213:{0;1},"2021-07-13 08:53:20","2021-07-13 08:53:35.796",Update,
521020,"VIBRO-sakai 525D",357454076233129,FM-1202,081514018987,521:{2},"2021-07-13 09:07:09","2021-07-13 09:07:36.22",Update,
511054,181,352848026179479,FM-32,08113370548,511:{0;2},"2021-07-13 09:07:01.131","2021-07-13 09:07:39.695",Update,
369006,L-1052-PG,867060035280995,FM-36,08551838363,369:{1},"2021-07-13 09:05:46","2021-07-13 09:06:12.443",Update,
511087,91,352848021513482,FM-32,08553206607,511:{12},"2021-07-03 10:12:25.6","2021-07-05 05:43:50.841","CPU Reset Recomendation","RW 05 - Tandes - Tandes"
369010,L-1955-AL,867060031288919,FM-36,081513701485,369:{1},"2021-07-13 08:48:59","2021-07-13 08:49:14.802",Update,
511066,130,352094086879605,FM-32,08553206571,511:{7},"2021-07-13 08:53:44","2021-07-13 08:56:38.771",Update,
213004,ABF4_R,352093080348468,FMA,081513701481,213:{0;1},"2021-07-13 08:44:18","2021-07-13 08:44:33.235",Update,
375003,J-01,356307047690655,FM-1202+J,085851201334,375:{1},"2021-07-13 08:25:18","2021-07-13 08:25:44.186",Update,
541030,F3-1,357454073121350,FM-1202,081519764461,541:{4},"2021-07-13 09:00:19","2021-07-13 09:00:32.679",Update,
213003,CHILLING_2,352093082647933,FMA,081513701446,213:{0;1},"2021-07-13 08:54:39","2021-07-13 08:54:55.661",Update,
511067,106,352848026316782,FM-32,08553206572,511:{7},"2021-07-13 01:19:03.551","2021-07-13 01:26:02.19",Update,
523015,DK-8308-JK,352848029437452,FM-42,081553914263,523:{1}," null"," null"," Tidak ada data di RAW"
213005,ABF3_R,352093082791772,FMA,081513701482,213:{0;1},"2021-07-13 08:42:34","2021-07-13 08:44:48.164",Update,
511145,L-8068-KA,357454073161224,FM-1202,081519764503,511:{9},"2021-07-08 01:53:27","2021-07-08 01:54:14.109","CPU Reset Recomendation","Kesiman Petilan - Denpasar - Bali"
309046,L-8065-ZF,352848024110583,FM-32,08553205646,309:{4},"2021-04-21 01:27:56.091","2021-04-21 01:28:13.634","CPU Reset Recomendation","Basirih Selatan - Banjarmasin Selatan - Banjarmasin"
379001,S-9430-QB,356307045901963,FM-1200,08113102219,379:{1},"2021-06-28 06:09:31.29","2021-06-28 06:11:41.598","CPU Reset Recomendation","Padi - Mojokerto - Jawa Timur"
541023,P01,357454071273815,FM-1202,08158321316,541:{5},"2021-07-13 09:11:15","2021-07-13 09:12:34.026",Update,
503027,"F 09",352093082793620,FMA,081514007249,503:{1},"2021-02-26 03:26:04","2021-02-26 03:26:26","CPU Reset Recomendation","Ujung - Surabaya - Jawa Timur"
511116,192,356307045901518,FM-1200,081553470248,511:{0;10},"2021-07-13 08:44:06.05","2021-07-13 08:44:09.373",Update,
541017,SL-01,357454072806563,FM-1202,08158320272,541:{5},"2021-07-12 03:28:51","2021-07-12 03:29:11.555","CPU Reset Recomendation","Pusat Pergudangan Romokalisari - Romokalisari - Benowo"
541050,PC78-12,357454076233764,FM-1202,081553481754,541:{3}," null"," null"," Tidak ada data di RAW"
511080,153,352093082648147,FMA,081132264116,511:{0;8},"2021-07-12 07:44:00","2021-07-12 08:00:21.165","CPU Reset Recomendation","RW 05 - Tandes - Tandes"
387005,DR-8253-AE,356173062105395,FM-1202+J,081515274918,387:{3}," null"," null"," Tidak ada data di RAW"
541059,F7-3,352094088305898,FMA,081514007295,541:{4}," null"," null"," Tidak ada data di RAW"
541012,MC50-01,357454072313503,FM-1202,08158329139,541:{1},"2021-07-12 03:45:01","2021-07-12 03:49:57.122","CPU Reset Recomendation","Pusat Pergudangan Romokalisari - Romokalisari - Benowo"
511151,252,357454073168120,FM-1202,081519764711,511:{3},"2021-07-13 08:49:25","2021-07-13 08:49:45.023",Update,
511021,164,356173062884593,FM-32,08553210931,511:{4},"2021-06-09 18:57:04","2021-06-09 18:57:07.087","CPU Reset Recomendation","RW 05 - Tandes - Tandes"
511053,162,352848026181541,FM-32,08553210958,511:{6},"2021-07-13 09:11:28.141","2021-07-13 09:12:42.671",Update,
