VID,"Device Code",Imei,"Model GPS",Cellnumber,"Company GROUP",Devicetime,Servertime,"Last Location",Comment
511048,116,352848026183240,FM-32,081514007457,511:{5}," null"," null"," Tidak ada data di RAW"
399006,S-3565-VE,352093082648154,FM-1202,081132275037,399:{0},"2021-07-12 21:08:38","2021-07-12 21:08:55.402","Battery Power Low (66,5945)","Pulorejo - Mojokerto - Jawa Timur"
501046,C2508,356173062949644,FM-1202+J,081514007598,501:{8},"2021-07-29 08:18:49.54","2021-07-29 08:19:05.477","CPU Reset Recomendation","Pergudangan Bumi Maspion - Benowo - Romokalisari"
309006,L-8129-YA,356307046142492,FM-32,08553204606,309:{1},"2021-08-04 10:03:48.78","2021-08-04 10:06:31.51",Update,
511117,191,356307046420070,FM-1200,081553470250,511:{0;10},"2021-07-03 14:08:33","2021-07-03 14:11:13.697","CPU Reset Recomendation","Manukan Wetan - Tandes - Surabaya"
399009,,352093083268382,FM-1202,081132006556,399:{0},"2021-07-19 09:59:52","2021-07-19 10:00:11.95","Battery Power Low (66,5222)","Dukuh Kupang - Dukuh Pakis - Surabaya"
345028,L-8690-UE,867060034780292,FM-36,081514008255,345:{1},"2021-08-04 12:07:02","2021-08-04 12:07:22.771",Update,
549001,Excavator-03,352093083271030,FMA,081133357607,549:{1}," null"," null"," Tidak ada data di RAW"
511032,95,352848026178455,FM-32,08553210942,511:{3}," null"," null"," Tidak ada data di RAW"
355027,"T 06",356173066164034,FM-1202+J,081575098360,355:{2},"2021-06-30 12:57:06.29","2021-06-30 12:57:21.089","CPU Reset Recomendation","Indra Jaya Swastika - Asemrowo - Genting Kalianak"
501037,"C 2510",356307045738019,FM-32,081132275045,501:{0;8},"2021-07-16 14:09:03","2021-07-16 14:09:06.853","CPU Reset Recomendation","Pergudangan Bumi Maspion - Benowo - Romokalisari"
541006,PC78-01,356173063740422,FM-1202,08158320878,541:{3}," null"," null"," Tidak ada data di RAW"
357011,"170 [W-9561-NB]",357454073090167,FM-1202,081519764508,357:{1},"2021-02-15 07:56:53","2021-02-15 07:57:08","CPU Reset Recomendation","Tambak Sawah - Waru - Sidoarjo"
523027,PC78-D,356307045648507,FM-1202,08113163073,1:{5}," null"," null"," Tidak ada data di RAW"
511116,192,356307045901518,FM-1200,081553470248,511:{0;10},"2021-08-04 10:04:38.1","2021-08-04 10:04:46.874",Update,
523008,PC78-C,356307047692727,FM-1200,08113457248,1:{5}," null"," null"," Tidak ada data di RAW"
359001,L-1220-PB,356173062883579,FM-32,081514018559,359:{1}," null"," null"," Tidak ada data di RAW"
309034,H-8099-GA,352848024117703,FM-32,08553204634,309:{1;6},"2021-08-04 12:13:28.27","2021-08-04 12:13:35.451",Update,
541029,F5-6,357454073418806,FM-1202,081519764473,541:{4},"2021-07-12 12:39:02","2021-07-12 12:43:45.103","CPU Reset Recomendation","Driyorejo - Gresik - Jawa Timur"
345022,L-8369-UX,356307048819360,FM-1202+J,081515272730,345:{1},"2021-08-04 09:05:32","2021-08-04 09:05:45.543",Update,
369004,L-9627-NE,352094089366691,FMA,081554100501,369:{1},"2021-08-04 12:12:07","2021-08-04 12:12:23.108",Update,
501015,e856,352848027925672,FM-32,08553201835,501:{2}," null"," null"," Tidak ada data di RAW"
213005,ABF3_R,352093082791772,FMA,081513701482,213:{0;1},"2021-08-04 12:10:28","2021-08-04 12:10:39.828",Update,
511037,C.11,356307045624334,FM-1202,08553210947,511:{13},"2021-08-04 10:18:36","2021-08-04 10:21:23.412",Update,
331005,W-1725-S,352848022494765,FM-32,08553204375,331:{2},"2021-08-04 07:58:32.891","2021-08-04 07:59:14.61",Update,
319010,L-9832-VV,352848025232865,FM-32,08553204840,1:{6}," null"," null"," Tidak ada data di RAW"
541068,MC25-05,352093082788224,FMA,081514007809,541:{1}," null"," null"," Tidak ada data di RAW"
309003,L-9876-AL,352848023056969,FM-32,08553204603,309:{1}," null"," null"," Tidak ada data di RAW"
541073,F5-10,352093082787077,FMA,081514007600,541:{4}," null"," null"," Tidak ada data di RAW"
541025,F7-9,357454072987637,FM-1202,081514007563,541:{4}," null"," null"," Tidak ada data di RAW"
511082,70,357454076231792,FM-1202,08553206602,511:{12},"2021-08-04 11:50:11","2021-08-04 11:50:31.152",Update,
541067,F3-21,352093082997536,FMA,081514389084,541:{4}," null"," null"," Tidak ada data di RAW"
541046,SL-03,357454076236312,FM-1202,081553481862,541:{5},"2021-02-26 10:23:30","2021-02-26 10:26:36","CPU Reset Recomendation","Pusat Pergudangan Romokalisari - Benowo - Surabaya"
541048,F4-1,357454076233079,FM-1202,081519764591,541:{4}," null"," null"," Tidak ada data di RAW"
511126,206,356173062857888,FM-1202+J,081584148387,511:{2},"2021-04-27 00:27:28","2021-04-27 08:36:31.232","CPU Reset Recomendation","Sumbersih - Blitar - Jawa Timur"
541016,MC55-03,352093082640037,FM-1202,081514007238,541:{1}," null"," null"," Tidak ada data di RAW"
511046,77,352094088273922,FM-32,08553210956,511:{5},"2021-06-14 19:31:34","2021-06-14 19:31:36.468","CPU Reset Recomendation","Gunung Anyar - Gunung Anyar - Surabaya"
365005,L-9279-UK,352093083263151,FM-1200,081514008485,365:{1},"2021-06-15 05:23:00","2021-06-15 05:23:14.482","Battery Power Low (66,0)","Kawasan Industri Rungkut - Gunung Anyar - Kutisari"
511029,A02,352848026210647,FM-32,08553210939,511:{11},"2021-07-23 08:03:52.891","2021-07-23 08:04:00.674","CPU Reset Recomendation","Kesiman Petilan - Denpasar - Bali"
309051,N-8701-TD,352093082775445,FM-42,08553205651,309:{3},"2021-08-04 10:40:02","2021-08-04 10:40:36.793",Update,
393002,SUNAR(L-9267-VJ),352094086292700,FM-1202+J,081542002612,393:{0},"2021-08-04 12:09:17","2021-08-04 12:14:29.937",Update,
511017,102,352848026209755,FM-32,081132218954,511:{0;10},"2021-07-25 14:35:44.31","2021-07-25 14:36:07.09","CPU Reset Recomendation","Kesiman Petilan - Denpasar - Bali"
523015,DK-8308-JK,352848029437452,FM-42,081553914263,523:{1}," null"," null"," Tidak ada data di RAW"
309046,L-8065-ZF,352848024110583,FM-32,08553205646,309:{4},"2021-04-21 08:27:56.091","2021-04-21 08:28:13.634","CPU Reset Recomendation","Basirih Selatan - Banjarmasin Selatan - Banjarmasin"
379001,S-9430-QB,356307045901963,FM-1200,08113102219,379:{1},"2021-06-28 13:09:31.29","2021-06-28 13:11:41.598","CPU Reset Recomendation","Padi - Mojokerto - Jawa Timur"
503027,"F 09",352093082793620,FMA,081514007249,503:{1},"2021-02-26 10:26:04","2021-02-26 10:26:26","CPU Reset Recomendation","Ujung - Semampir - Surabaya"
541050,PC78-12,357454076233764,FM-1202,081553481754,541:{3}," null"," null"," Tidak ada data di RAW"
541012,MC50-01,357454072313503,FM-1202,08158329139,541:{1},"2021-07-31 08:38:04","2021-07-31 09:02:35.128","CPU Reset Recomendation","Pusat Pergudangan Romokalisari - Benowo - Surabaya"
387005,DR-8253-AE,356173062105395,FM-1202+J,081515274918,387:{3}," null"," null"," Tidak ada data di RAW"
541059,F7-3,352094088305898,FMA,081514007295,541:{4}," null"," null"," Tidak ada data di RAW"
511021,164,356173062884593,FM-32,08553210931,511:{4},"2021-06-10 01:57:04","2021-06-10 01:57:07.087","CPU Reset Recomendation","Manukan Wetan - Tandes - Surabaya"
511153,C.12,357454073168062,FM-1202,081519764762,511:{13},"2021-08-04 11:20:09","2021-08-04 11:20:12.337",Update,
511109,177,356307046110390,FM-1200,08553206628,511:{2},"2021-04-23 12:59:21","2021-04-23 12:59:23.696","CPU Reset Recomendation","Lontar - Sambikerep - Surabaya"
521004,Rudi,356173062885087,FM-1202,081553914284,521:{2}," null"," null"," Tidak ada data di RAW"
541021,F10-1,357454071906224,FM-1202,08158321161,541:{4}," null"," null"," Tidak ada data di RAW"
521001,L-9291-US,352848026434015,FM-42,081553914281,521:{1}," null"," null"," Tidak ada data di RAW"
511070,166,352848026331575,FM-32,08553206575,511:{8},"2021-05-10 06:59:50.38","2021-05-10 07:00:09.044","CPU Reset Recomendation","Manukan Wetan - Tandes - Surabaya"
319003,"L 8135 XL",352848024114841,FM-32,081132218955,319:{1},"2021-08-04 12:13:29.93","2021-08-04 12:14:49.823",Update,
501042,L.9081.UY,356307048819501,FM-1202+J,081514389101,501:{7}," null"," null"," Tidak ada data di RAW"
511069,90,356307048798341,FM-1200,081513701384,511:{0;7},"2021-07-09 14:09:08","2021-07-09 14:09:25.529","CPU Reset Recomendation","Manukan Wetan - Tandes - Surabaya"
541040,F5-2,357454075062727,FM-1202,081519764648,541:{4}," null"," null"," Tidak ada data di RAW"
541047,F10-3,357454075538445,FM-1202,081514018756,541:{4}," null"," null"," Tidak ada data di RAW"
509005,RS5,356307046141700,FM-1200,081553470251,509:{1},"2021-08-04 11:36:57.78","2021-08-04 12:18:43.069",Update,
541056,F3-19,352094089706961,FMA,081514018708,541:{4}," null"," null"," Tidak ada data di RAW"
511047,175,352848026182655,FM-32,08553210957,511:{4},"2021-06-23 09:42:21.291","2021-06-23 09:42:40.639","CPU Reset Recomendation","Manukan Wetan - Tandes - Surabaya"
541004,PC78-04,356173063737303,FM-1200,08158319398,541:{3}," null"," null"," Tidak ada data di RAW"
309026,N-8370-TD,352093082754994,FM-32,08553204626,309:{1}," null"," null"," Tidak ada data di RAW"
503005,"F 06",356173061401175,FM-1202,08553204082,503:{2},"2021-08-04 11:39:25.27","2021-08-04 11:40:05.78",Update,
541037,PC78-07,357454073161869,FM-1202,081519764852,541:{3}," null"," null"," Tidak ada data di RAW"
541058,F7-1,352094086178404,FMA,081514389072,541:{4}," null"," null"," Tidak ada data di RAW"
541070,F3-22,352093082907576,FMA,081514007254,541:{4}," null"," null"," Tidak ada data di RAW"
511040,185,352848026180964,FM-32,08553210950,511:{4}," null"," null"," Tidak ada data di RAW"
100009,100009,867060035295555,FM-36,081132261472,1:{1;8;10},"2021-08-04 12:17:17","2021-08-04 12:17:36.289",Update,
397002,W-8003-NI,357454076233392,FM-1202,081514388984,397:{1}," null"," null"," Tidak ada data di RAW"
541071,F7-10,352093082799999,FMA,081514007590,541:{4}," null"," null"," Tidak ada data di RAW"
501003,C502,356307047690556,FM-1202,081515246035,501:{8}," null"," null"," Tidak ada data di RAW"
541057,F3-20,352094087450505,FMA,081514007439,541:{4}," null"," null"," Tidak ada data di RAW"
541011,PC200-02,356173063741313,FM-1200,081574085630,541:{3}," null"," null"," Tidak ada data di RAW"
397001,W-9761-US,357454076233442,FM-1202,081514388985,397:{1}," null"," null"," Tidak ada data di RAW"
511078,C.02,352848026370730,FM-32,08553206583,511:{13},"2021-07-26 09:59:25.071","2021-07-26 10:00:08.758","CPU Reset Recomendation","Manukan Wetan - Tandes - Surabaya"
541053,F5-1,352094089404518,FMA,081514018968,541:{4}," null"," null"," Tidak ada data di RAW"
309042,B-9741-BO,357454075022234,FM-32,08553205642,1:{6}," null"," null"," Tidak ada data di RAW"
309035,N-9385-TH,352848024255248,FM-32,08553204635,309:{6}," null"," null"," Tidak ada data di RAW"
511076,67,352848026400636,FM-32,08553206581,511:{8},"2021-05-28 04:11:52.749","2021-05-28 04:12:37.241","CPU Reset Recomendation","Manukan Wetan - Tandes - Surabaya"
541043,VBR-01,357454075063154,FM-1202,08155265662,541:{6}," null"," null"," Tidak ada data di RAW"
397007,W-1517-RL,357454075063105,FM-1202,081514388980,397:{1}," null"," null"," Tidak ada data di RAW"
541041,F7-4,357454075003994,FM-1202,081519764655,541:{4}," null"," null"," Tidak ada data di RAW"
511038,171,352094087450208,FM-32,08553210948,511:{4},"2021-06-08 16:14:53","2021-06-08 16:15:55.17","CPU Reset Recomendation","Manukan Wetan - Tandes - Surabaya"
511107,C.09,352848027918883,FM-32,08553206626,511:{13},"2021-04-30 13:22:51.071","2021-04-30 13:22:58.28","CPU Reset Recomendation","Driyorejo - Gresik - Jawa Timur"
541063,F7-2,352093082630178,FMA,081514007606,541:{4}," null"," null"," Tidak ada data di RAW"
501009,E131,352094089192550,FM-32,081514012923,501:{1},"2021-08-04 12:10:06","2021-08-04 12:10:22.649",Update,
375004,L-01,356307045726535,FM-1200,085851201335,375:{1}," null"," null"," Tidak ada data di RAW"
511159,257,357454076231305,FM-1202,08155265451,511:{4},"2021-06-23 15:23:13","2021-06-23 15:23:27.108","CPU Reset Recomendation","Manukan Wetan - Tandes - Surabaya"
511159,257,357454076231305,FM-1202,08155265451,511:{4},"2021-06-23 15:23:13","2021-06-23 15:23:27.108","CPU Reset Recomendation","Manukan Wetan - Tandes - Surabaya"
511118,196,356173062885038,FM-1202+J,08158131068,511:{4},"2021-06-26 12:43:10.52","2021-06-26 12:43:27.192","CPU Reset Recomendation","Manukan Wetan - Tandes - Surabaya"
315003,L-1635-CE,352848024095503,FM-32,08553204383,1:{6}," null"," null"," Tidak ada data di RAW"
511005,154,352848025208212,FM-32,08553210905,511:{2},"2021-02-15 08:26:58","2021-02-15 08:27:11","CPU Reset Recomendation","Purwotengah - Kediri - Jawa Timur"
541061,F3-18,352094088670820,FMA,081514007257,541:{4}," null"," null"," Tidak ada data di RAW"
541051,PC78-10,357454075009983,FM-1202,081514380729,541:{3}," null"," null"," Tidak ada data di RAW"
521010,Putra,352848029495153,FM-42,081553914290,521:{2}," null"," null"," Tidak ada data di RAW"
541045,F7-6,357454075063204,FM-1202,08155265465,541:{4}," null"," null"," Tidak ada data di RAW"
541064,F7-5,352094088987380,FMA,81514007808,541:{4}," null"," null"," Tidak ada data di RAW"
521008,Maliki,352848029494198,FM-42,081553914228,521:{2}," null"," null"," Tidak ada data di RAW"
511093,61,356173063473172,FM-32,08553206616,511:{12}," null"," null"," Tidak ada data di RAW"
541049,P-05,357454076229564,FM-1202,081553481756,541:{5}," null"," null"," Tidak ada data di RAW"
541075,F3-11,352093082634485,FMA,081514017875,541:{4}," null"," null"," Tidak ada data di RAW"
541072,F3-5,352093083264357,FMA,081514380723,541:{4}," null"," null"," Tidak ada data di RAW"
375006,"L 03",356307047604193,FM-1202+J,08553206459,375:{1}," null"," null"," Tidak ada data di RAW"
511084,A06,352848027862719,FM-32,08553206604,1:{5}," null"," null"," Tidak ada data di RAW"
315001,L-1492-CF,352848024117323,FM-32,08553204381,1:{6}," null"," null"," Tidak ada data di RAW"
395010,EA-7400-A,352094089028325,FMA,081514388930,2:{0}," null"," null"," Tidak ada data di RAW"
501045,C2506,356173065870839,FM-1202,081515274369,501:{8},"2021-08-04 11:51:57","2021-08-04 11:52:20.872",Update,
501029,E98,352093082918920,FM-1202,081514017883,501:{14},"2021-08-04 11:46:08","2021-08-04 11:46:26.355",Update,
541019,SL-02,357454072897448,FM-1202,08158321956,541:{5},"2021-08-03 20:44:10","2021-08-03 20:52:32.971","CPU Reset Recomendation","Pusat Pergudangan Romokalisari - Benowo - Surabaya"
523011,Doosan-A,352093082755074,FMA,08113457241,523:{2},"2021-08-04 12:25:24","2021-08-04 12:25:26.737",Update,
309010,N-9147-TJ,352848023020429,FM-32,08553204610,309:{3},"2021-08-04 12:23:16.441","2021-08-04 12:23:36.015",Update,
215011,L-9269-CH,864403041451890,FM-36,081132023088,215:{0},"2021-08-04 12:23:47","2021-08-04 12:24:07.428",Update,
511122,54,356173061969163,FM-1202+J,081132275042,511:{0;10},"2021-08-04 12:18:36","2021-08-04 12:18:52.368",Update,
393004,CADANGAN(L-8177-EO),356173062968669,FM-1202+J,081542002635,393:{0},"2021-08-04 08:41:18.71","2021-08-04 08:42:00.779",Update,
205012,L-9167-G,356307045736187,FM-1200,081542005603,205:{1},"2021-08-04 12:23:07.88","2021-08-04 12:23:30.182",Update,
541014,F15-1,357454072301649,FM-1202,08158329442,541:{4},"2021-08-04 10:58:22","2021-08-04 11:16:36.477",Update,
511092,60,352093083278761,FM-32,08553206615,511:{11},"2021-08-04 10:06:24","2021-08-04 10:06:38.035",Update,
357001,"160 [W-8048-NX]",352848029424195,FM-42,08113593507,357:{1},"2021-08-04 12:24:17.947","2021-08-04 12:24:24.844",Update,
523030,E320D,357454073126581,FM-1202,08113525578,523:{2},"2021-08-04 12:24:14.61","2021-08-04 12:24:26.182",Update,
205008,L-9893-K,356173066179909,FM-1200,085851201365,205:{1},"2021-08-04 12:22:19.67","2021-08-04 12:23:45.845",Update,
367002,B-9510-UU,352848026837647,FM-42,08553223739,367:{1},"2021-08-04 07:48:05.96","2021-08-04 07:48:27.307",Update,
355002,"T 36",352848029477268,FM-42,081553914212,355:{2},"2021-08-04 12:26:10.179","2021-08-04 12:26:29.24",Update,
309021,"N 9554 TH",356307048932619,FM-32,081519764746,309:{13},"2021-08-04 11:49:00","2021-08-04 11:49:03.844",Update,
309039,B-9175-UCN,352094082645489,FM-32,08553205639,309:{7},"2021-08-04 12:16:47","2021-08-04 12:20:48.26",Update,
215010,DR-8640-G,864403041491060,FM-36,081132006576,215:{0},"2021-08-04 12:26:54","2021-08-04 12:27:10.483",Update,
511028,A04,352848026229787,FM-32,08553210938,511:{11},"2021-08-04 12:20:00.651","2021-08-04 12:20:29.343",Update,
359002,L-1813-KO,352848027879358,FM-32,08553210985,359:{1},"2021-08-04 12:23:50.891","2021-08-04 12:24:22.044",Update,
523016,CRANE,352093082792622,FMA,081132218953,523:{2},"2021-07-29 10:41:49","2021-07-29 10:41:59.329","Battery Power Low (66,0)","Samplangan - Bali - 80614"
331009,L-8018-BT,352848023019165,FM-32,08553204379,331:{3},"2021-08-04 11:45:29.963","2021-08-04 11:45:50.638",Update,
215006,L-8986-AG,867060031230960,FM-36,081132275034,215:{0},"2021-08-04 12:26:30","2021-08-04 12:26:52.296",Update,
309066,N-9824-TE,356173063431824,FM-1200,08157613438,309:{4},"2021-08-04 12:24:16.86","2021-08-04 12:24:33.534",Update,
353010,B-9318-PEU,867060031279751,FM-36,08551838496,353:{1},"2021-08-04 12:16:27","2021-08-04 12:16:42.732",Update,
357013," 158 [W-8242-ND]	",357454073172379,FM-1202,081131129935,357:{1},"2021-08-04 12:26:19","2021-08-04 12:26:32.75",Update,
353003,L-8959-UE,357454075216927,FM-1202,08164283078,353:{1},"2021-08-04 12:09:48","2021-08-04 12:10:12.537",Update,
511148,215,357454073161083,FM-1202,081519764751,511:{3},"2021-08-04 11:41:06","2021-08-04 11:41:24.749",Update,
511108,202,356173061712852,FM-1202+J,08551838398,511:{0;2},"2021-08-04 11:38:42","2021-08-04 11:38:59.675",Update,
319005,L-8114-WY,352094089412172,FMA,08553204835,319:{1},"2021-08-04 01:37:31","2021-08-04 01:37:46.092",Update,
511033,80,352848026177671,FM-32,08553210943,511:{3},"2021-08-04 10:58:47.64","2021-08-04 10:59:09.471",Update,
31091,L-18-RL,356307045620100,FM-1200,085851201354,31:{15},"2021-08-04 12:22:43.8","2021-08-04 12:22:59.863",Update,
521005,VIBRO,356307045618468,FM-1200,081553914285,521:{2},"2021-07-23 15:50:24.69","2021-07-23 15:50:28.616","CPU Reset Recomendation","Ngadiboyo - Nganjuk - Jawa Timur"
301040,L-9965-N,352094089717026,FMA,08553202289,1:{6},"2021-08-04 12:04:22","2021-08-04 12:04:35.151",Update,
501024,E156,352094089872839,FM-32,08553201844,501:{1},"2021-08-04 05:18:10","2021-08-04 05:18:19.485",Update,
541027,P03,357454073255950,FM-1202,081519764475,541:{5},"2021-08-04 10:05:48","2021-08-04 10:06:05.932",Update,
509004,RS4,356173065747151,FM-32,08553211031,509:{1},"2021-08-04 10:39:50","2021-08-04 10:39:53.411",Update,
375010,K-09,356307048832108,FM-1202,08164298101,375:{1},"2021-08-04 09:46:29.12","2021-08-04 09:48:31.39",Update,
516007,"TB 02",356173062964197,FM-1202+J,081542001782,516:{1},"2021-08-04 07:07:56.09","2021-08-04 07:25:18.997",Update,
331010,L-9871-BG,352848023089176,FM-32,08553204380,331:{1;3},"2021-08-04 12:23:43.741","2021-08-04 12:24:10.874",Update,
309063,N-8615-TD,356307048773682,FM-1202+J,08551838375,309:{4},"2021-08-04 11:56:19","2021-08-04 11:56:22.968",Update,
523001,B-9432-UIN,356307046420658,FM-1200,081553914261,523:{1},"2021-08-04 10:10:17.9","2021-08-04 10:12:25.545",Update,
369010,L-1955-AL,867060031288919,FM-36,081513701485,369:{1},"2021-07-24 06:31:02","2021-07-24 06:31:20.48","CPU Reset Recomendation","Sukomanunggal - Sukomanunggal - Surabaya"
309020,L-9996-AS,352094088248106,FM-32,08553204620,309:{4},"2021-08-04 12:17:01","2021-08-04 12:17:19.863",Update,
511080,153,352093082648147,FMA,081132264116,511:{0;8},"2021-08-04 09:40:59","2021-08-04 09:41:15.299",Update,
31191,L-1576-VG,352848025224508,FM-32,081132006550,31:{36},"2021-08-04 09:00:44.433","2021-08-04 09:01:21.687",Update,
509002,RS2,352848022490342,FM-32,08553204404,509:{1},"2021-08-04 09:59:56.112","2021-08-04 10:06:32.484",Update,
393007,TOH(AL-9205-AH),356173062950006,FM-1202+J,081542002620,393:{0},"2021-08-04 12:26:37.55","2021-08-04 12:27:44.647",Update,
385002,L-9502-UP,356307048797855,FM-1202+J,08164298090,385:{2},"2021-08-04 12:22:10","2021-08-04 12:22:24.753",Update,
373001,L-8108-PN,356307046149000,FM-1200,08158171423,373:{1},"2021-08-03 10:38:33.89","2021-08-03 10:44:04.665","CPU Reset Recomendation","Bubutan - Bubutan - Surabaya"
541005,D31P,356173062949776,FM-1200,08158320403,541:{4},"2021-08-04 11:45:53","2021-08-04 11:47:01.747",Update,
385014,L-9745-UP,356307048842297,FM-1202+J,08164298116,385:{1},"2021-08-04 12:09:17.56","2021-08-04 12:09:30.489",Update,
503022,"Kalmar 11",356307048761661,FM-32,08553206236,503:{4},"2021-08-04 11:22:09.75","2021-08-04 11:34:32.696",Update,
511184,279,867060035299250,FM-36,081514008570,511:{1},"2021-08-03 19:32:27","2021-08-03 19:32:49.753","Battery Power Low (66,0)","Cibuntu - Jawa Barat - 17520"
511034,69,352848026169256,FM-32,08553210944,511:{5},"2021-08-03 17:22:54.07","2021-08-03 17:23:32.708","CPU Reset Recomendation","Darmo - Wonokromo - Surabaya"
511049,76,357454075802940,FM-32,08553210959,511:{5},"2021-08-04 11:32:06","2021-08-04 11:32:10.534",Update,
511110,172,356173062947945,FM-1202,081514389079,511:{4},"2021-08-04 12:05:30","2021-08-04 12:05:55.349",Update,
511062,135,352848026210860,FM-32,08553206567,511:{7},"2021-08-04 12:03:40.433","2021-08-04 12:03:57.811",Update,
501044,C2503,356173061693490,FM-1202+J,081542004457,501:{8},"2021-07-30 22:56:38","2021-07-30 22:56:57.316","CPU Reset Recomendation","Pergudangan Bumi Maspion - Benowo - Romokalisari"
541035,MC25-02,357454073257238,FM-1202,081519764491,541:{1},"2021-08-04 11:51:10","2021-08-04 11:51:13.626",Update,
365004,L-8182-GL,356307046110358,FM-42,08553211029,365:{1},"2021-08-04 11:41:46.82","2021-08-04 11:42:04.859",Update,
501034,E102,356307046149737,FM-1200,08553211018,501:{2},"2021-08-03 17:42:53.13","2021-08-03 17:43:08.109","CPU Reset Recomendation","Sukahurip - Jawa Barat - 46196"
309004,N-9627-T,356307048836596,FM-32,08553204604,309:{1},"2021-08-04 11:53:21","2021-08-04 11:57:31.484",Update,
511009,183,352848025190188,FM-32,08553210909,511:{0;2},"2021-08-04 12:26:41.391","2021-08-04 12:26:57.406",Update,
345016,L-8136-UE,356307045618211,FM-1202+J,081542002629,345:{1},"2021-08-04 12:07:32.08","2021-08-04 12:08:45.041",Update,
511145,L-8068-KA,357454073161224,FM-1202,081519764503,511:{9},"2021-08-04 10:13:36","2021-08-04 10:25:17.421",Update,
355024,"T 22",356173066130050,FM-1202+J,08158096145,355:{3},"2021-08-04 12:18:40.68","2021-08-04 12:18:59.949",Update,
349002,L-9969-WB,352093082634428,FM-32,081514008440,349:{1},"2021-08-03 16:32:18","2021-08-03 16:32:33.326","CPU Reset Recomendation","Cileungsi Kidul - Jawa Barat - 16820"
511155,C.07,357454075062719,FM-1202,081519764601,511:{13},"2021-08-04 12:15:27","2021-08-04 12:15:44.162",Update,
511086,114,356173066166930,FM-1200,08553211012,511:{5},"2021-08-04 12:11:35","2021-08-04 12:11:57.549",Update,
375007,L-02,356307048763519,FM-1202+J,08553206455,375:{1},"2021-08-04 11:38:07.35","2021-08-04 11:38:38.158",Update,
541003,D31-04,356173063739861,FM-1200,08164298106,541:{2},"2021-08-04 09:14:14.99","2021-08-04 09:19:38.697",Update,
511095,62,352093082760033,FM-32,08553206618,511:{12},"2021-08-04 09:35:59","2021-08-04 09:39:39.609",Update,
503012,"J 03",352848021647116,FM-32,08553204083,503:{4},"2021-08-03 14:08:07.741","2021-08-03 14:13:58.512","CPU Reset Recomendation","Perak Barat - Krembangan - Surabaya"
511179,C.15,352093082558213,FMA,081514008498,511:{1},"2021-08-04 10:11:06","2021-08-04 10:11:27.216",Update,
393005,AGUS(L-9901-VJ),356173062968933,FM-1202+J,081584148394,393:{0},"2021-08-04 12:24:21","2021-08-04 12:24:33.158",Update,
523026,D3G-B,356173063750462,FM-1202,08113525595,523:{2},"2021-08-04 12:01:53","2021-08-04 12:02:08.902",Update,
541002,PC78-05,356173063741750,FM-1202,081574085639,541:{3},"2021-08-04 11:09:21.24","2021-08-04 11:15:55.408",Update,
501030,"E99 Jcb",356173065870417,FM-32,08553205922,501:{19},"2021-08-04 11:56:14.05","2021-08-04 11:56:31.564",Update,
511060,195,352093083272095,FM-32,08553210970,511:{10},"2021-08-04 12:12:30","2021-08-04 12:12:37.129",Update,
331001,W-8082-X,352848022483438,FM-32,08553204371,331:{2},"2021-08-04 11:44:16.191","2021-08-04 11:44:35.58",Update,
541013,MC55-02,357454072692401,FM-1202,081574085636,541:{1},"2021-08-04 11:51:57","2021-08-04 11:53:20.26",Update,
523037,Sany-C,352093082646206,FMA,08113457246,523:{2}," null"," null"," Tidak ada data di RAW"
523037,Sany-C,352093082646208,FMA,08113457246,523:{2},"2021-08-04 12:05:44","2021-08-04 12:06:06.589",Update,
523037,Sany-C,352093082646208,FMA,08113457246,523:{2},"2021-08-04 12:05:44","2021-08-04 12:06:06.589",Update,
353009,L-8680-UJ,352093083156694,FMA,081514008496,353:{1},"2021-08-04 12:27:21","2021-08-04 12:27:42.156",Update,
541028,F3-8,357454073253567,FM-1202,081519764474,541:{4},"2021-08-04 10:50:24","2021-08-04 10:50:54.241",Update,
331002,W-8729-NW,352848022483677,FM-32,08553204372,331:{1},"2021-08-04 12:23:23.231","2021-08-04 12:23:53.277",Update,
541015,F15-2,357454072813114,FM-1202,08158319423,541:{4},"2021-08-04 12:17:41","2021-08-04 12:24:14.709",Update,
511050,99,356173063484088,FM-32,08553210960,511:{6},"2021-08-04 11:41:47","2021-08-04 11:41:51.319",Update,
511025,A03,352848026241527,FM-32,08553210935,511:{11},"2021-08-04 11:09:36.561","2021-08-04 11:10:16.185",Update,
309002,N-8407-TD,356173062950196,FM-32,08553204602,309:{1},"2021-08-04 12:25:31.01","2021-08-04 12:25:34.635",Update,
541032,F7-8,357454073418491,FM-1202,081519764467,541:{4},"2021-08-04 11:18:16","2021-08-04 11:21:02.295",Update,
345009,L-8655-US,356173066171781,FM-42,08553210384,345:{1},"2021-08-04 10:43:18.5","2021-08-04 10:43:32.187",Update,
301010,L-8037-TV,356307046112032,FM-1200,08165489234,1:{6},"2021-08-04 12:07:48.47","2021-08-04 12:24:09.418",Update,
511031,117,352848026178521,FM-32,08553210941,511:{4},"2021-08-04 12:20:32.721","2021-08-04 12:20:51.643",Update,
365002,L-8107-JW,356307045725248,FM-42,08553206240,365:{1},"2021-08-04 11:47:36.56","2021-08-04 11:48:03.505",Update,
523004,SK200-8A,356307047678890,FM-42,08113370577,523:{2},"2021-08-04 12:15:17","2021-08-04 12:15:22.028",Update,
